,model_name,temp_uncertainty,test_error,test_std,Hour
59,lin_xgb_best_per_hour,4,101.36699904435798,4.055122001137464,0
60,lin_xgb_best_per_hour,5,111.73603233747144,4.465583990458747,0
61,lin_xgb_best_per_hour,6,123.09010076954274,5.460421097139418,0
62,lin_xgb_best_per_hour,7,133.7057637658528,5.688126107524777,0
63,lin_xgb_best_per_hour,8,146.12050234368039,5.874376307020096,0
64,lin_xgb_best_per_hour,9,157.69537567916623,7.005488794118398,0
65,lin_xgb_best_per_hour,10,172.54189091025233,7.93926307608199,0
66,lin_xgb_best_max_hour,0,81.84384492683948,0.0,0
67,lin_xgb_best_max_hour,1,78.87544601902682,0.9750517054143543,0
68,lin_xgb_best_max_hour,2,84.39899627880914,2.3130295287451754,0
69,lin_xgb_best_max_hour,3,92.03371059830414,2.8597958596387825,0
70,lin_xgb_best_max_hour,4,102.7792141962373,3.329661149603692,0
71,lin_xgb_best_max_hour,5,112.64366860731423,4.459513527366905,0
72,lin_xgb_best_max_hour,6,123.42102887182664,5.037355575543685,0
73,lin_xgb_best_max_hour,7,134.64692082780226,6.606568562057558,0
74,lin_xgb_best_max_hour,8,147.7240976532824,6.9689825896559165,0
75,lin_xgb_best_max_hour,9,160.76155408957422,6.537404239085741,0
76,lin_xgb_best_max_hour,10,172.12664034898367,7.733816814916756,0
0,linears,0,97.72687959488745,0.0,1
1,linears,1,97.03613098443155,0.8097730153918923,1
2,linears,2,98.83672224905311,1.4256315696844246,1
3,linears,3,102.07643814652658,1.9526518774415826,1
4,linears,4,105.72210197301374,2.8779059392077007,1
5,linears,5,109.47078842545389,3.348207946313312,1
6,linears,6,114.3946949682484,3.7044531356232047,1
7,linears,7,120.67979571234447,4.196576713786487,1
8,linears,8,126.29295273712759,4.858787431538976,1
9,linears,9,132.7078493713168,5.2713513751178604,1
10,linears,10,141.4668104445449,5.759980683289614,1
11,ridges,0,98.21844926090328,0.0,1
12,ridges,1,97.71740324697504,0.7737600000795603,1
13,ridges,2,99.62836630838949,1.5162434791916248,1
14,ridges,3,102.42575686122387,2.2231245232735346,1
15,ridges,4,106.2068849182075,2.685670631810485,1
16,ridges,5,110.43482812381436,3.0680046710062796,1
17,ridges,6,115.36430355641423,3.9179839090976687,1
18,ridges,7,120.27256388582867,4.538371439791222,1
19,ridges,8,126.77641777432922,4.373303819723969,1
20,ridges,9,134.00534756951694,4.843665685963011,1
21,ridges,10,142.27180680599696,5.856689830631467,1
22,lassos,0,100.03181038441339,0.0,1
23,lassos,1,99.69615073099402,0.7713432780559217,1
24,lassos,2,101.74302339645544,1.5190853194739071,1
25,lassos,3,104.29095632815142,2.087992440936783,1
26,lassos,4,108.27653667039662,2.823724699970559,1
27,lassos,5,112.77362194330402,3.280812352424701,1
28,lassos,6,116.33667179820306,4.028795150623626,1
29,lassos,7,121.84479157195854,4.585182856384354,1
30,lassos,8,128.3916201259238,4.896420557379404,1
31,lassos,9,136.2255467568619,5.569700089961803,1
32,lassos,10,143.58902519649885,5.839423562293522,1
33,xgb_best_per_hour,0,126.15195098183577,0.0,1
34,xgb_best_per_hour,1,122.14754023070654,1.2092084087121635,1
35,xgb_best_per_hour,2,125.22290037438978,1.9194164321183764,1
36,xgb_best_per_hour,3,129.57716123206296,2.793890264428901,1
37,xgb_best_per_hour,4,134.76951518224473,3.5571364703303057,1
38,xgb_best_per_hour,5,138.37650610736674,3.544650726115127,1
39,xgb_best_per_hour,6,142.58130823586254,4.032232074021585,1
40,xgb_best_per_hour,7,146.56594051483066,4.9071001262733285,1
41,xgb_best_per_hour,8,149.98574573834344,4.434734109359823,1
42,xgb_best_per_hour,9,151.7245324056609,5.3179854438311125,1
43,xgb_best_per_hour,10,153.9594011460698,5.377337298515522,1
44,xgb_best_max_hour,0,126.15195098183577,0.0,1
45,xgb_best_max_hour,1,121.93702651299719,1.2391194863139685,1
46,xgb_best_max_hour,2,125.17004265930322,2.139681945876073,1
47,xgb_best_max_hour,3,129.7263681656751,2.7576662903860103,1
48,xgb_best_max_hour,4,134.22437283784222,3.6331124917324042,1
49,xgb_best_max_hour,5,139.1864414350996,3.589101203595717,1
50,xgb_best_max_hour,6,143.05429598821726,4.239414209585122,1
51,xgb_best_max_hour,7,146.70816701176255,5.020419679068219,1
52,xgb_best_max_hour,8,149.36089165184444,4.447048172700879,1
53,xgb_best_max_hour,9,151.71392015315078,5.228446972678614,1
54,xgb_best_max_hour,10,153.9867455939532,5.116385803118876,1
55,lin_xgb_best_per_hour,0,93.56063370553589,0.0,1
56,lin_xgb_best_per_hour,1,93.27560524952963,0.9311590298968683,1
57,lin_xgb_best_per_hour,2,96.25038664323534,1.6824248384051887,1
58,lin_xgb_best_per_hour,3,100.73493647568586,2.334531126455392,1
59,lin_xgb_best_per_hour,4,105.2507628586485,2.843212821868243,1
60,lin_xgb_best_per_hour,5,111.66534458466612,3.4775837993503087,1
61,lin_xgb_best_per_hour,6,117.73617174557337,3.9176539812736264,1
62,lin_xgb_best_per_hour,7,125.32537949086286,4.292233651745865,1
63,lin_xgb_best_per_hour,8,132.347782068425,5.553828218368798,1
64,lin_xgb_best_per_hour,9,140.3553759416789,5.43270652805768,1
65,lin_xgb_best_per_hour,10,149.38582940018438,6.579943001327629,1
66,lin_xgb_best_max_hour,0,96.0991089422508,0.0,1
67,lin_xgb_best_max_hour,1,95.6086796256898,0.7609887527122695,1
68,lin_xgb_best_max_hour,2,98.54915761849874,1.7272495265486743,1
69,lin_xgb_best_max_hour,3,103.18301596815081,2.5988568476545493,1
70,lin_xgb_best_max_hour,4,108.7667065842673,3.0589715714101264,1
71,lin_xgb_best_max_hour,5,115.59608621585092,3.340234135683938,1
72,lin_xgb_best_max_hour,6,121.77633275907705,4.124424257381621,1
73,lin_xgb_best_max_hour,7,128.88852813920118,4.850279764846449,1
74,lin_xgb_best_max_hour,8,137.42049528415396,5.876127456757148,1
75,lin_xgb_best_max_hour,9,146.195606105305,6.53844506920163,1
76,lin_xgb_best_max_hour,10,156.37294260532246,5.493330418872511,1
0,linears,0,88.37431981710557,0.0,2
1,linears,1,87.55360826984362,0.7917684735582887,2
2,linears,2,89.45194362392373,1.4859329226029447,2
3,linears,3,92.70085674374053,2.190665019397453,2
4,linears,4,96.82955573386846,2.5980514062547257,2
5,linears,5,100.85402221536948,3.373154555440404,2
6,linears,6,106.59929016016704,4.195916119224145,2
7,linears,7,112.06543348662686,4.060292418560682,2
8,linears,8,118.65839835752674,5.171361084531796,2
9,linears,9,125.60161545987238,5.300247238241797,2
10,linears,10,134.57295811399644,6.171203284692006,2
11,ridges,0,89.02534037281339,0.0,2
12,ridges,1,88.06260603751277,0.8092755905885158,2
13,ridges,2,90.3847070156021,1.4807481575132349,2
14,ridges,3,93.12390062608894,2.1364585311913395,2
15,ridges,4,96.78001494037272,2.362008778002565,2
16,ridges,5,101.46938794844617,3.5120801596791575,2
17,ridges,6,106.41665223919811,3.7204740357545285,2
18,ridges,7,111.43964944553963,4.2898788220191735,2
19,ridges,8,117.73893210746597,4.585400530790012,2
20,ridges,9,126.14643907062232,5.688547308810975,2
21,ridges,10,133.68881568121563,6.399862882584686,2
22,lassos,0,90.72285219656067,0.0,2
23,lassos,1,90.11819619694192,0.816115830900242,2
24,lassos,2,91.9320159209457,1.418901354663326,2
25,lassos,3,94.88882403258638,2.277152170524353,2
26,lassos,4,98.04198725035353,2.383486654160153,2
27,lassos,5,102.31524266052817,2.872740407419014,2
28,lassos,6,107.31732128575057,4.001415017102387,2
29,lassos,7,113.00173018699395,3.89543030966238,2
30,lassos,8,119.75743583820284,5.251561799678702,2
31,lassos,9,125.60900611327517,5.301881313431883,2
32,lassos,10,132.7241847997305,5.4507098509972085,2
33,xgb_best_per_hour,0,112.61810075633814,0.0,2
34,xgb_best_per_hour,1,110.36948491445838,0.8747534659253224,2
35,xgb_best_per_hour,2,113.33105396510096,1.8670466405225044,2
36,xgb_best_per_hour,3,117.38315897439873,2.103946014700694,2
37,xgb_best_per_hour,4,122.09117514169878,2.746137362012116,2
38,xgb_best_per_hour,5,126.69123280716678,3.5123828162899375,2
39,xgb_best_per_hour,6,130.1140185177075,4.354533102614149,2
40,xgb_best_per_hour,7,134.16884260328735,3.6693081065432165,2
41,xgb_best_per_hour,8,136.86302614430272,4.626445663742011,2
42,xgb_best_per_hour,9,140.71996014637517,4.729849690170894,2
43,xgb_best_per_hour,10,142.15294407010148,4.543088075563011,2
44,xgb_best_max_hour,0,114.61991234541817,0.0,2
45,xgb_best_max_hour,1,111.94790687498173,0.914159451391972,2
46,xgb_best_max_hour,2,114.88118524669113,1.5127349913224497,2
47,xgb_best_max_hour,3,118.62146298392467,2.2343487312564876,2
48,xgb_best_max_hour,4,123.15262592203439,3.1153354653385246,2
49,xgb_best_max_hour,5,126.85596234475932,3.404815982616461,2
50,xgb_best_max_hour,6,130.16760597440052,3.747940779173767,2
51,xgb_best_max_hour,7,133.07004264224759,4.013240469526383,2
52,xgb_best_max_hour,8,136.1195376353955,4.3189139161062045,2
53,xgb_best_max_hour,9,138.0807779463885,4.642061908108475,2
54,xgb_best_max_hour,10,141.08240335778962,5.041227054043363,2
55,lin_xgb_best_per_hour,0,83.90457889243498,0.0,2
56,lin_xgb_best_per_hour,1,83.39463198823188,0.9069273251690197,2
57,lin_xgb_best_per_hour,2,86.18155310203345,1.8752946859715391,2
58,lin_xgb_best_per_hour,3,91.39193052576023,2.210861719229911,2
59,lin_xgb_best_per_hour,4,97.03917551323643,3.0050553739420107,2
60,lin_xgb_best_per_hour,5,104.06771251581884,3.483226604339987,2
61,lin_xgb_best_per_hour,6,111.14550702662923,4.245055767727329,2
62,lin_xgb_best_per_hour,7,118.12035904818869,4.429583089089101,2
63,lin_xgb_best_per_hour,8,125.80531296308547,5.315683838537831,2
64,lin_xgb_best_per_hour,9,134.1469592648266,5.255447352955553,2
65,lin_xgb_best_per_hour,10,143.53925580230364,6.33916590715567,2
66,lin_xgb_best_max_hour,0,86.25389594831879,0.0,2
67,lin_xgb_best_max_hour,1,85.51583953843563,0.8941101607080024,2
68,lin_xgb_best_max_hour,2,89.33161496479136,1.7281687149408573,2
69,lin_xgb_best_max_hour,3,94.72802001129787,2.343507909050401,2
70,lin_xgb_best_max_hour,4,101.42182161423457,3.085728334386769,2
71,lin_xgb_best_max_hour,5,107.26049076729713,3.543007514272176,2
72,lin_xgb_best_max_hour,6,115.74724770731774,4.599067596689315,2
73,lin_xgb_best_max_hour,7,123.49072901015586,4.597971196407335,2
74,lin_xgb_best_max_hour,8,131.9673265469547,4.859483191178907,2
75,lin_xgb_best_max_hour,9,140.38390683954904,6.860165384086552,2
76,lin_xgb_best_max_hour,10,150.13834720436748,7.203234594001549,2
0,linears,0,78.74511813263207,0.0,3
1,linears,1,78.86997866473138,0.9453181988997199,3
2,linears,2,81.95513266054063,1.7012706171689465,3
3,linears,3,86.45047073542874,2.678275294999449,3
4,linears,4,92.79943145005076,3.1883191398405977,3
5,linears,5,99.11387658273289,4.086693165748895,3
6,linears,6,107.90739846015724,5.221338406368147,3
7,linears,7,115.78095495922231,5.250320499917815,3
8,linears,8,125.24070421634404,6.711453753707828,3
9,linears,9,137.8561843200652,8.339452662971533,3
10,linears,10,148.01679511898223,8.169729852055703,3
11,ridges,0,79.81291599089828,0.0,3
12,ridges,1,79.72577537457971,0.8546424615759685,3
13,ridges,2,82.7580229021595,1.5704362213674912,3
14,ridges,3,87.07310399750591,2.735966914749616,3
15,ridges,4,92.91240106831049,3.672604434027473,3
16,ridges,5,99.91531444278252,3.629613418747769,3
17,ridges,6,107.93254081897311,4.65968542009602,3
18,ridges,7,115.30274615696659,5.38164986017125,3
19,ridges,8,125.38489859684977,6.015390639933734,3
20,ridges,9,134.37588468496054,7.555754229593172,3
21,ridges,10,145.46659165284197,7.245283964405302,3
22,lassos,0,81.1308041257768,0.0,3
23,lassos,1,80.72008514294147,0.7759625206710549,3
24,lassos,2,83.08013770685159,1.6595109565502693,3
25,lassos,3,86.86118233019823,2.238432833857629,3
26,lassos,4,90.75278303822184,2.9867807507514885,3
27,lassos,5,96.83017394022455,3.0879526079971154,3
28,lassos,6,102.50383693443088,4.319597201101396,3
29,lassos,7,109.60294338206877,4.51248317528841,3
30,lassos,8,116.74165149253064,5.40012462464321,3
31,lassos,9,125.08459392049924,6.182366652466597,3
32,lassos,10,134.51757581411175,7.2415490262953774,3
33,xgb_best_per_hour,0,109.24115485920579,0.0,3
34,xgb_best_per_hour,1,108.7694941515867,0.7062032443068564,3
35,xgb_best_per_hour,2,111.79207906501459,1.3298934130317375,3
36,xgb_best_per_hour,3,115.52252560145908,1.8779762798402924,3
37,xgb_best_per_hour,4,118.86977657984681,2.121060639367675,3
38,xgb_best_per_hour,5,121.95609065254278,2.835343768554041,3
39,xgb_best_per_hour,6,124.96361739203662,2.9479952964456477,3
40,xgb_best_per_hour,7,127.64457411214174,3.023115646326,3
41,xgb_best_per_hour,8,129.29646243464177,3.891331256716839,3
42,xgb_best_per_hour,9,131.38452358217097,3.340826341952532,3
43,xgb_best_per_hour,10,133.45218920668617,3.4768154188225546,3
44,xgb_best_max_hour,0,103.06380062908998,0.0,3
45,xgb_best_max_hour,1,102.3815980090439,0.8007239839643838,3
46,xgb_best_max_hour,2,105.63357491985127,1.6610196618033388,3
47,xgb_best_max_hour,3,109.94032531645172,2.292957973629054,3
48,xgb_best_max_hour,4,114.05611287033396,2.576770303841809,3
49,xgb_best_max_hour,5,117.82892252173586,2.982933806220853,3
50,xgb_best_max_hour,6,120.71637722629352,3.2088037399626694,3
51,xgb_best_max_hour,7,123.88469002955262,4.082279244253473,3
52,xgb_best_max_hour,8,126.13181065787101,3.8683834493310694,3
53,xgb_best_max_hour,9,128.4892093557755,4.472602121885188,3
54,xgb_best_max_hour,10,129.68571573018167,3.8751924489845897,3
55,lin_xgb_best_per_hour,0,74.26714937558981,0.0,3
56,lin_xgb_best_per_hour,1,74.63009137076206,0.946072027756643,3
57,lin_xgb_best_per_hour,2,78.95710123061642,1.9513656752838713,3
58,lin_xgb_best_per_hour,3,85.47462260645358,2.4205044265368287,3
59,lin_xgb_best_per_hour,4,93.28635653455083,3.3187497683786575,3
60,lin_xgb_best_per_hour,5,101.08606303065999,4.172321492297465,3
61,lin_xgb_best_per_hour,6,110.23533335001451,5.396267069036517,3
62,lin_xgb_best_per_hour,7,120.81651435672207,5.417434966323921,3
63,lin_xgb_best_per_hour,8,133.39805813463465,7.306058098770413,3
64,lin_xgb_best_per_hour,9,144.2147281988494,6.322966661249083,3
65,lin_xgb_best_per_hour,10,155.82490243723353,7.592026797756201,3
66,lin_xgb_best_max_hour,0,73.74475216123804,0.0,3
67,lin_xgb_best_max_hour,1,74.28692596592091,0.8893954734463568,3
68,lin_xgb_best_max_hour,2,79.84918351820355,2.0783961797049533,3
69,lin_xgb_best_max_hour,3,86.64916269247857,2.7975900808126806,3
70,lin_xgb_best_max_hour,4,95.24653645863845,3.4911719088723197,3
71,lin_xgb_best_max_hour,5,104.2543118250105,4.068551729742819,3
72,lin_xgb_best_max_hour,6,115.0614153457435,4.809598655795958,3
73,lin_xgb_best_max_hour,7,126.87944708672666,5.614464171157961,3
74,lin_xgb_best_max_hour,8,137.3811702801618,5.682453749307524,3
75,lin_xgb_best_max_hour,9,149.52039897906565,7.399178317592601,3
76,lin_xgb_best_max_hour,10,163.36220549009238,8.344552321964267,3
0,linears,0,78.25699074921033,0.0,4
1,linears,1,78.87506943129625,1.1421405449413644,4
2,linears,2,83.41659469911654,2.309753419886165,4
3,linears,3,89.18509898869748,2.723639701699015,4
4,linears,4,96.70240557480074,4.045482497437905,4
5,linears,5,103.98278361162795,4.944921203301751,4
6,linears,6,114.17555443666352,5.492708121808739,4
7,linears,7,124.85815886357874,6.558562633515253,4
8,linears,8,135.1091524244126,6.119788133036054,4
9,linears,9,147.0826837045579,7.635702231933734,4
10,linears,10,159.44975425812095,8.969508303643284,4
11,ridges,0,80.81908918586669,0.0,4
12,ridges,1,81.07496738751297,1.0364115450047224,4
13,ridges,2,85.13375926367013,1.7569440847890858,4
14,ridges,3,90.51159735384846,3.1873455545022447,4
15,ridges,4,97.18046995919808,4.131912271505868,4
16,ridges,5,105.85306972907355,4.328027377155241,4
17,ridges,6,113.09222996752929,5.284815990532455,4
18,ridges,7,123.24222754570845,6.203585225465996,4
19,ridges,8,133.37360051883462,6.830410657478213,4
20,ridges,9,144.17845296132782,6.630345932727461,4
21,ridges,10,155.29753572072704,7.155316047500983,4
22,lassos,0,81.04154515491688,0.0,4
23,lassos,1,81.34638925281874,1.0311769798272965,4
24,lassos,2,84.87220714050467,1.9952473582961856,4
25,lassos,3,89.50699503328111,2.602921892819509,4
26,lassos,4,95.90083553558752,3.8484793771859356,4
27,lassos,5,103.22663737277946,4.638958548756939,4
28,lassos,6,110.5450375963258,5.274186005608543,4
29,lassos,7,120.24448201471263,4.660958382058864,4
30,lassos,8,130.26577662253104,6.93034329266684,4
31,lassos,9,140.27033136531654,7.233014980140511,4
32,lassos,10,152.47070130931453,7.889666124946741,4
33,xgb_best_per_hour,0,107.35770374254503,0.0,4
34,xgb_best_per_hour,1,107.9539127807786,0.6082650977394505,4
35,xgb_best_per_hour,2,111.08824081038885,1.1486034902878208,4
36,xgb_best_per_hour,3,114.15582065605082,1.8147146217769305,4
37,xgb_best_per_hour,4,117.35968518432226,2.083451080403377,4
38,xgb_best_per_hour,5,120.6125714265609,2.7262631269629205,4
39,xgb_best_per_hour,6,122.06108309102918,2.3487341265945196,4
40,xgb_best_per_hour,7,125.0412928902554,2.9007500890634326,4
41,xgb_best_per_hour,8,126.77045752533712,3.252938713934226,4
42,xgb_best_per_hour,9,128.52628991824275,3.4779677411237624,4
43,xgb_best_per_hour,10,129.7700539272629,3.5152013874285197,4
44,xgb_best_max_hour,0,103.03259730806597,0.0,4
45,xgb_best_max_hour,1,103.39614243828166,0.8056222306565048,4
46,xgb_best_max_hour,2,106.38308806797406,1.5682683923671477,4
47,xgb_best_max_hour,3,110.4267850255506,2.2506405798581373,4
48,xgb_best_max_hour,4,113.89314569919836,2.5768559375321645,4
49,xgb_best_max_hour,5,117.89494800594986,3.188554123993051,4
50,xgb_best_max_hour,6,120.89898684612135,3.2441064901033476,4
51,xgb_best_max_hour,7,123.87524995085928,3.7615897268744134,4
52,xgb_best_max_hour,8,126.23501811598477,3.6540974070695182,4
53,xgb_best_max_hour,9,127.68078418635652,3.6939042107575917,4
54,xgb_best_max_hour,10,129.90132915305645,3.9678052911718553,4
55,lin_xgb_best_per_hour,0,71.00718631446455,0.0,4
56,lin_xgb_best_per_hour,1,72.30605005601232,1.1766538029574347,4
57,lin_xgb_best_per_hour,2,77.64287442610708,2.148581747482053,4
58,lin_xgb_best_per_hour,3,85.84727656637833,3.1922576261858073,4
59,lin_xgb_best_per_hour,4,95.10708593486237,3.5235692050976892,4
60,lin_xgb_best_per_hour,5,107.33755109851829,4.20377282680625,4
61,lin_xgb_best_per_hour,6,118.81168096783728,5.86341861546631,4
62,lin_xgb_best_per_hour,7,130.00464672888296,6.634273573719046,4
63,lin_xgb_best_per_hour,8,143.03169206403592,7.434727794372159,4
64,lin_xgb_best_per_hour,9,160.22485153150473,9.388042377983524,4
65,lin_xgb_best_per_hour,10,171.87940265181962,9.096250085416168,4
66,lin_xgb_best_max_hour,0,73.38324160227333,0.0,4
67,lin_xgb_best_max_hour,1,73.90767809128347,1.125685060364962,4
68,lin_xgb_best_max_hour,2,80.05477633701777,2.3205708219161365,4
69,lin_xgb_best_max_hour,3,88.8006201903393,3.0009227719552367,4
70,lin_xgb_best_max_hour,4,98.60687797371524,4.0485074947755235,4
71,lin_xgb_best_max_hour,5,109.97041030053651,5.1568117611727,4
72,lin_xgb_best_max_hour,6,121.55722141837813,6.112351708487672,4
73,lin_xgb_best_max_hour,7,134.82602814468734,6.621963403626533,4
74,lin_xgb_best_max_hour,8,149.51510489621842,7.809688368370785,4
75,lin_xgb_best_max_hour,9,163.09654509775714,8.632484745972908,4
76,lin_xgb_best_max_hour,10,177.07625276132458,9.117647149257209,4
0,linears,0,93.3557400981866,0.0,5
1,linears,1,94.32395175817672,1.3250218764416315,5
2,linears,2,98.74084472624854,2.2764006764830342,5
3,linears,3,105.77354668577503,3.5259514906748923,5
4,linears,4,113.52221453295047,4.487314215542769,5
5,linears,5,123.94432195748016,4.927210996310501,5
6,linears,6,135.13072492289493,5.583276794419132,5
7,linears,7,145.675133661499,6.5873152826378485,5
8,linears,8,160.43902082226614,7.68476670188745,5
9,linears,9,172.3967972296205,9.457662118276145,5
10,linears,10,188.3486729407976,10.586539250598769,5
11,ridges,0,96.85092060917763,0.0,5
12,ridges,1,97.6852932094045,1.1129952511737975,5
13,ridges,2,101.82918044412938,2.7198351449384677,5
14,ridges,3,107.92922366806937,3.6180835649897256,5
15,ridges,4,115.35127051940415,3.4063590864640827,5
16,ridges,5,123.81339226155067,4.865065578266463,5
17,ridges,6,134.37549936420066,5.511704065474071,5
18,ridges,7,145.84189832196273,6.185331732178642,5
19,ridges,8,157.25621617470995,8.000692919989863,5
20,ridges,9,170.1909565606634,8.197793029733406,5
21,ridges,10,185.07917483352506,9.589787150492148,5
22,lassos,0,95.37667570240566,0.0,5
23,lassos,1,96.25425111071445,1.2171631722397085,5
24,lassos,2,100.76312484471384,2.492876997605025,5
25,lassos,3,106.41518515894832,3.4220017131678357,5
26,lassos,4,114.02878617977227,3.758273479293741,5
27,lassos,5,123.35483325643638,5.0664055292668335,5
28,lassos,6,131.52759525624947,6.717933389465998,5
29,lassos,7,143.54032126761476,7.51395869172688,5
30,lassos,8,155.41358436279685,7.8226680403064375,5
31,lassos,9,168.0358438287816,7.430094077369526,5
32,lassos,10,182.55999783185908,9.888860847308559,5
33,xgb_best_per_hour,0,120.86592388002701,0.0,5
34,xgb_best_per_hour,1,120.68942851889078,1.1036503388108034,5
35,xgb_best_per_hour,2,123.9722101416485,1.864212625363879,5
36,xgb_best_per_hour,3,127.46041175793475,2.2284881591174064,5
37,xgb_best_per_hour,4,131.9667109674914,3.0245373628379637,5
38,xgb_best_per_hour,5,135.52477898786373,3.189576797574753,5
39,xgb_best_per_hour,6,137.73179549254237,3.4228611688022994,5
40,xgb_best_per_hour,7,140.45580233307547,3.7612996340395166,5
41,xgb_best_per_hour,8,142.88430530459533,4.66407822211994,5
42,xgb_best_per_hour,9,144.14991297501103,4.270618748095458,5
43,xgb_best_per_hour,10,146.20201444142876,4.453193776093654,5
44,xgb_best_max_hour,0,120.18749938662775,0.0,5
45,xgb_best_max_hour,1,119.58096812841097,1.1652007384600542,5
46,xgb_best_max_hour,2,123.10620417180344,1.8818954133146735,5
47,xgb_best_max_hour,3,127.40814844084494,2.509070166932763,5
48,xgb_best_max_hour,4,131.5144151085014,3.3224407108404437,5
49,xgb_best_max_hour,5,135.27740323825398,3.5492797341002613,5
50,xgb_best_max_hour,6,139.04542446024564,3.347018210862573,5
51,xgb_best_max_hour,7,142.792048894217,4.325809417146332,5
52,xgb_best_max_hour,8,146.2041268174255,4.593792186914515,5
53,xgb_best_max_hour,9,148.9201022569364,4.739966386398826,5
54,xgb_best_max_hour,10,150.94536183514631,4.329413997934671,5
55,lin_xgb_best_per_hour,0,83.2105570500677,0.0,5
56,lin_xgb_best_per_hour,1,83.74436999776461,1.3503955765137454,5
57,lin_xgb_best_per_hour,2,90.5596379248774,2.242629425611267,5
58,lin_xgb_best_per_hour,3,99.8535925440955,3.664768340940617,5
59,lin_xgb_best_per_hour,4,111.48012556858585,3.6720872579981396,5
60,lin_xgb_best_per_hour,5,124.0374835362088,4.932640635462354,5
61,lin_xgb_best_per_hour,6,138.08361259077958,6.926751770157091,5
62,lin_xgb_best_per_hour,7,153.56932563627265,7.153491999530142,5
63,lin_xgb_best_per_hour,8,167.79921980930754,8.640158126991805,5
64,lin_xgb_best_per_hour,9,185.65206191639368,10.497094188654167,5
65,lin_xgb_best_per_hour,10,201.59754783062488,10.56570403444125,5
66,lin_xgb_best_max_hour,0,84.33767157474762,0.0,5
67,lin_xgb_best_max_hour,1,84.92351875331094,1.429998464782147,5
68,lin_xgb_best_max_hour,2,90.8132996757338,2.620520580208178,5
69,lin_xgb_best_max_hour,3,100.00002648805835,3.1911677286759343,5
70,lin_xgb_best_max_hour,4,111.10629842488677,4.4257542381147035,5
71,lin_xgb_best_max_hour,5,124.26296578356123,4.874879946336842,5
72,lin_xgb_best_max_hour,6,137.9373802230164,5.579897238553886,5
73,lin_xgb_best_max_hour,7,153.0421878730033,7.196867424952405,5
74,lin_xgb_best_max_hour,8,166.94634656664832,7.6887863259255385,5
75,lin_xgb_best_max_hour,9,185.45770354117974,9.843823553531141,5
76,lin_xgb_best_max_hour,10,202.98712595719445,11.700679608275205,5
0,linears,0,122.00203074250709,0.0,6
1,linears,1,124.32193598805443,1.428611383331094,6
2,linears,2,129.39832439372537,2.6355208398039682,6
3,linears,3,137.17043322145292,3.3276101510841642,6
4,linears,4,146.9182069820017,3.6395988351346458,6
5,linears,5,157.34246120430794,5.274340424391626,6
6,linears,6,169.4083018815747,5.260353943527038,6
7,linears,7,183.77738200271983,6.320320022678185,6
8,linears,8,199.14470065441776,6.586580943847794,6
9,linears,9,214.9309934242423,7.701847460367386,6
10,linears,10,230.13687192309982,8.910692149743648,6
11,ridges,0,125.78840734496356,0.0,6
12,ridges,1,127.45980488070731,1.1463932568095536,6
13,ridges,2,132.90230477109833,2.677310358581936,6
14,ridges,3,140.161439307946,3.5839610609688997,6
15,ridges,4,148.47599967448735,3.748450505288822,6
16,ridges,5,159.47035864076324,4.634629869453242,6
17,ridges,6,170.81310069530434,5.158955650793693,6
18,ridges,7,183.3080922639772,5.737450032904585,6
19,ridges,8,196.85886578206473,7.269390190032275,6
20,ridges,9,213.72302291656163,8.950351705239086,6
21,ridges,10,227.49696312884728,9.123359542369748,6
22,lassos,0,123.78302943244957,0.0,6
23,lassos,1,125.96955308382474,1.254406726216106,6
24,lassos,2,130.09065026569647,2.2506411540738793,6
25,lassos,3,136.1841174931155,3.416151397430651,6
26,lassos,4,143.57974170718379,3.6458899554490696,6
27,lassos,5,152.40735610966178,4.227637534738893,6
28,lassos,6,161.94795950650317,5.620553784556417,6
29,lassos,7,173.25366066677853,5.938512501644702,6
30,lassos,8,185.03653237135154,6.438663495416377,6
31,lassos,9,198.121165430979,6.711660140642253,6
32,lassos,10,211.48046333715948,8.09892221997604,6
33,xgb_best_per_hour,0,146.9731973001352,0.0,6
34,xgb_best_per_hour,1,147.91434371170732,1.0362978289904707,6
35,xgb_best_per_hour,2,150.51201777130302,1.6648006279139442,6
36,xgb_best_per_hour,3,153.65309612556086,2.2625612606810352,6
37,xgb_best_per_hour,4,157.508560522971,2.6107662286428326,6
38,xgb_best_per_hour,5,161.4602487592829,3.1008767412764286,6
39,xgb_best_per_hour,6,164.19556822329662,3.625682673245418,6
40,xgb_best_per_hour,7,167.45428409543084,3.700900760438309,6
41,xgb_best_per_hour,8,170.51153806593436,3.8237476291548167,6
42,xgb_best_per_hour,9,173.27258870233348,3.4540794731270092,6
43,xgb_best_per_hour,10,175.12976473204492,4.356637156318786,6
44,xgb_best_max_hour,0,147.17363909624683,0.0,6
45,xgb_best_max_hour,1,147.86015448335155,1.2317211866679636,6
46,xgb_best_max_hour,2,151.14572412081867,1.805695873985139,6
47,xgb_best_max_hour,3,156.0600254049694,2.3340724803259447,6
48,xgb_best_max_hour,4,160.36611373280482,2.9031966358836274,6
49,xgb_best_max_hour,5,164.83399313092872,3.3710087381747313,6
50,xgb_best_max_hour,6,168.68147142452355,3.9608410184295697,6
51,xgb_best_max_hour,7,172.1642241900525,3.878643395291465,6
52,xgb_best_max_hour,8,175.80533181122402,3.997095436657655,6
